fecha,rendimiento_acumulado,rentabilidad step,comision,rentabilidad_1,rentabilidad_2,rentabilidad_3,rentabilidad_4,porcentaje_1,porcentaje_2,porcentaje_3,porcentaje_4,precios_1,precios_2,precios_3
20100708,8.188099558241731,1.0082891,1.1390447616577148e-05,1.0,1.0064391,1.0162053,1.0024738,0.00999999,0.33,0.33,0.33,2.7189877,7.6577783,6.261606
20100711,8.133369620207512,0.99415064,0.0008347216993570328,1.0,0.99534684,0.9856679,0.99660677,0.34,0.0,0.33,0.33,2.7063358,7.548026,6.2403593
20100712,8.184951292724076,1.0075829,0.001240922287106514,1.0,1.0196729,1.0284662,1.0151658,0.5,0.0,0.0,0.5,2.759577,7.7628903,6.334999
20100713,8.21606618302837,1.0038109,9.407252073287965e-06,1.0,1.000573,1.0087613,1.0076218,0.5,0.0,0.0,0.5,2.7611585,7.830903,6.3832827
20100714,8.189925345942841,0.9968231,4.7455728054046635e-06,1.0,0.9917907,0.9962497,0.99364614,0.5,0.0,0.0,0.5,2.7384913,7.8015347,6.3427243
20100715,8.103240916714267,0.99066174,0.0012460161745548248,1.0,0.974591,0.9902913,0.9844702,0.26,0.0,0.37,0.37,2.668909,7.725792,6.244223
20100718,8.03998371052304,0.9921997,6.1271339654922486e-06,1.0,1.0025675,0.9813926,0.9975255,0.26,0.0,0.37,0.37,2.6757617,7.582035,6.2287717
20100719,8.115543861619878,1.0100532,0.0006551100220531225,1.0,1.0151694,1.0132517,1.0062015,0.0,0.06,0.47,0.47,2.7163515,7.6825094,6.2674
20100720,8.12521777542467,1.0025655,0.0013734802603721618,1.0,0.9994179,1.0080483,1.0003082,0.00999999,0.33,0.33,0.33,2.7147703,7.7443404,6.269331
20100721,8.323980449649284,1.0244714,8.959472179412842e-06,1.0,1.0238833,1.0299399,1.0203326,0.00999999,0.33,0.33,0.33,2.779608,7.976205,6.3968024
20100722,8.418688263790006,1.0113859,8.210241794586182e-06,1.0,1.0058789,1.0250005,1.0036234,0.00999999,0.33,0.33,0.33,2.7959492,8.175613,6.41998
20100725,8.484474126448292,1.00948,0.001665734350681305,1.0,1.0096157,1.0081298,1.0108303,0.0,0.0,0.5,0.5,2.822834,8.24208,6.48951
20100726,8.422114203158337,0.9935001,0.0008500001579523086,1.0,1.012138,0.9752437,1.0050596,0.34,0.0,0.33,0.33,2.8570976,8.038036,6.5223446
20100727,8.417302091972166,1.0002842,0.0008555611222982407,1.0,1.0003691,0.9934617,1.0071068,0.0,0.0,0.5,0.5,2.8581522,7.9854813,6.5686975
20100728,8.514569633223083,1.0115727,1.7051473259925843e-05,1.0,1.0062708,0.99109584,1.0320495,0.0,0.0,0.5,0.5,2.8760748,7.914377,6.779221
20100729,8.445185672495674,0.99190176,5.060650408267975e-05,1.0,0.99248534,0.9912108,0.9925927,0.0,0.0,0.5,0.5,2.8544621,7.844816,6.7290053
20100801,8.57324297137207,1.0151651,1.7414242029190065e-06,1.0,1.0345335,1.0033498,1.0269803,0.0,0.0,0.5,0.5,2.9530368,7.871094,6.910556
20100802,8.606278345521435,1.0038824,2.9096826910972595e-05,1.0,1.004463,1.0133541,0.9944107,0.0,0.0,0.5,0.5,2.966216,7.976205,6.8719306
20100803,8.476553691748201,0.98740315,0.002476412355899811,1.0,0.999467,0.98740315,0.99943763,0.0,0.0,1.0,0.0,2.9646351,7.87573,6.868066
20100804,8.441219574246551,0.99833155,0.0025,1.0,0.9976881,0.9966631,1.0,0.0,0.0,0.5,0.5,2.9577813,7.8494496,6.868066
20100805,8.334221640288629,0.9873285,4.178062081336975e-06,1.0,0.98431665,0.9856246,0.9890325,0.0,0.0,0.5,0.5,2.9113934,7.736611,6.7927403
20100808,8.460504641281947,1.0168273,0.0016749999672174454,1.0,1.0191926,1.0175825,1.0142167,0.00999999,0.33,0.33,0.33,2.9672706,7.87264,6.8893104
20100809,8.422120449468947,0.9954678,4.649907350540161e-06,1.0,0.9948478,0.9945018,0.9969163,0.00999999,0.33,0.33,0.33,2.9519825,7.8293552,6.868066
20100810,8.269459902442746,0.9818764,2.5147944688797e-06,1.0,0.97714317,0.98874646,0.9791902,0.00999999,0.33,0.33,0.33,2.8845096,7.741247,6.7251425
20100811,8.291204879418535,1.0026416,1.2006387114524842e-05,1.0,0.99835503,1.0041931,1.0054566,0.00999999,0.33,0.33,0.33,2.8797646,7.7737064,6.761839
20100812,8.295409754660337,1.0005143,7.119998335838318e-06,1.0,0.99560684,1.0033809,1.0025706,0.00999999,0.33,0.33,0.33,2.8671134,7.7999883,6.779221
20100815,8.313864420509544,1.0022328,8.105933666229248e-06,1.0,0.9996323,1.0116923,0.9954416,0.00999999,0.33,0.33,0.33,2.866059,7.8911877,6.7483187
20100816,8.400238724751524,1.0104047,1.5517547726631165e-05,1.0,1.0102998,1.0166503,1.0045793,0.00999999,0.33,0.33,0.33,2.8955789,8.022578,6.779221
20100817,8.461162680778434,1.0072626,9.94175672531128e-06,1.0,1.003459,1.0154145,1.0031344,0.00999999,0.33,0.33,0.33,2.9055946,8.146242,6.8004694
20100818,8.346669391092032,0.98648155,1.317344605922699e-05,1.0,0.98566794,0.986148,0.98721904,0.00999999,0.33,0.33,0.33,2.8639514,8.033401,6.713553
20100819,8.297050484606524,0.9940568,1.5760958194732665e-06,1.0,0.99282134,1.0015395,0.9876295,0.00999999,0.33,0.33,0.33,2.8433921,8.045768,6.6305027
20100822,8.382913548342486,1.0103612,1.2569651007652282e-05,1.0,1.0103819,1.0140246,1.006991,0.00999999,0.33,0.33,0.33,2.8729122,8.158607,6.676857
20100823,8.297426798864084,0.989808,5.76019287109375e-06,1.0,0.98770624,0.9935582,0.98785067,0.00999999,0.33,0.33,0.33,2.8375933,8.1060505,6.5957375
20100824,8.183901240618843,0.9863245,6.508976221084595e-06,1.0,0.98123753,0.9849351,0.9923863,0.00999999,0.33,0.33,0.33,2.784353,7.983934,6.5455194
20100825,8.24183807157732,1.0070899,1.0487437248229981e-05,1.0,1.0141991,0.99961287,1.0076722,0.00999999,0.33,0.33,0.33,2.8238885,7.980843,6.5957375
20100826,8.389113172025064,1.0178816,1.242607831954956e-05,1.0,1.0207205,1.0141394,1.0193268,0.00999999,0.33,0.33,0.33,2.882401,8.093687,6.723212
20100829,8.382608209687028,0.9992311,6.505325436592102e-06,1.0,1.0049378,0.99617976,0.9965524,0.00999999,0.33,0.33,0.33,2.8966336,8.062767,6.7000327
20100830,8.465959341725917,1.0099528,9.442567825317384e-06,1.0,1.0118289,1.0093944,1.0089368,0.00999999,0.33,0.33,0.33,2.9308975,8.138512,6.759909
20100831,8.712885802331403,1.0291698,2.8186291456222534e-06,1.0,1.0219426,1.0421653,1.0242853,0.00999999,0.33,0.33,0.33,2.995209,8.481674,6.9240756
20100901,8.705610704514399,0.99918514,2.0126327872276306e-05,1.0,0.9961281,1.0041918,0.99721086,0.00999999,0.33,0.33,0.33,2.9836118,8.517227,6.904763
20100902,8.72689833846929,1.0024536,8.288100361824036e-06,1.0,1.0026501,0.9989111,1.0058739,0.00999999,0.33,0.33,0.33,2.9915187,8.507953,6.9453216
20100905,8.771990884054986,1.005173,5.892068147659302e-06,1.0,1.0049342,1.0096291,1.0011123,0.00999999,0.33,0.33,0.33,3.0062795,8.589877,6.9530473
20100906,8.67676889221713,0.98915195,7.186159491539001e-06,1.0,0.9870242,0.99010295,0.98999995,0.00999999,0.33,0.33,0.33,2.9672706,8.504863,6.8835163
20100907,8.788262180551106,1.0128529,3.275051712989807e-06,1.0,1.0124353,1.0209011,1.0056118,0.00999999,0.33,0.33,0.33,3.0041697,8.682624,6.9221454
20100908,8.850168604355728,1.0076445,0.0006003173440694809,1.0,1.0071943,1.0178034,1.0055803,0.25,0.25,0.25,0.25,3.0257826,8.837204,6.960773
20100909,8.826141588870343,0.997293,7.860735058784485e-06,1.0,1.0017421,0.99020445,0.99722546,0.25,0.25,0.25,0.25,3.0310538,8.750639,6.94146
20100912,8.886872142378904,1.006888,7.272921502590179e-06,1.0,1.0026089,1.0204912,1.0044521,0.25,0.25,0.25,0.25,3.0389614,8.929951,6.972364
20100913,8.887975939782597,1.0011419,0.001017700396478176,1.0,0.9991327,1.0043275,1.004986,0.34,0.33,0.33,0.0,3.0363257,8.9685955,7.0071282
20100914,8.85522411912612,0.9975693,0.0012542808800935746,1.0,0.9951387,0.9896584,1.0022049,0.5,0.5,0.0,0.0,3.0215652,8.875846,7.0225782
20100915,8.80676664094995,0.99569976,0.0011719543486833574,1.0,0.99354494,0.9932081,0.9994499,0.35,0.34,0.31,0.0,3.002061,8.815562,7.0187154
20100916,8.839879129648669,1.005085,0.001325099766254425,1.0,0.9861283,1.01017,0.98789185,0.5,0.0,0.5,0.0,2.960417,8.905216,6.9337316
20100919,8.91987401606937,1.0103056,0.0012563240528106689,1.0,1.0131766,1.0180527,1.0178276,0.34,0.33,0.33,0.0,2.9994252,9.065979,7.0573435
20100920,8.899043912792159,0.9979358,0.0002710182964801788,1.0,1.0049207,0.9909632,1.0041052,0.37,0.26,0.37,0.0,3.0141845,8.984052,7.086315
20100921,8.804525186862003,0.9903648,0.0009860125184059144,1.0,0.98076254,0.9807295,0.98391956,0.5,0.0,0.5,0.0,2.9561992,8.810925,6.972364
20100922,8.80457406257819,1.0005684,0.000562838688492775,1.0,0.99750406,1.0021052,1.0030469,0.73,0.0,0.27,0.0,2.9488206,8.8294735,6.9936075
20100923,9.007613783032228,1.0236347,0.0005739631503820419,1.0,1.0198426,1.0472693,1.0168458,0.5,0.0,0.5,0.0,3.0073328,9.246837,7.1114206
20100926,8.889901453222945,0.98696077,2.8861165046691897e-05,1.0,0.9921123,0.97392154,0.9948399,0.5,0.0,0.5,0.0,2.9836118,9.005693,7.074725
20100927,8.903486997184206,1.0015447,1.6514360904693603e-05,1.0,1.0001767,1.0030894,1.0030029,0.5,0.0,0.5,0.0,2.984139,9.033516,7.0959697
20100928,8.897376458881034,0.9993156,1.9279122352600097e-06,1.0,0.99275726,0.9986313,0.9880242,0.5,0.0,0.5,0.0,2.9625256,9.021152,7.0109897
20100929,8.890508559026866,0.99922895,8.559972047805786e-07,1.0,1.0040927,0.99845785,1.0008265,0.5,0.0,0.5,0.0,2.9746504,9.007239,7.0167837
20100930,8.810399000055147,0.9909903,9.64626669883728e-07,1.0,0.9925571,0.9819805,1.0011011,0.5,0.0,0.5,0.0,2.9525104,8.8449335,7.02451
20101003,8.809530067457843,0.99991274,1.1364594101905822e-05,1.0,0.9908945,0.9998254,0.9923011,0.5,0.0,0.5,0.0,2.9256263,8.8433895,6.970429
20101004,8.904998671205506,1.0108371,1.0915100574493408e-07,1.0,1.0225226,1.0216743,1.0229982,0.5,0.0,0.5,0.0,2.9915187,9.035064,7.1307364
20101005,8.889642783361428,0.998289,1.3401210308074952e-05,1.0,0.9984139,0.996578,1.0027086,0.5,0.0,0.5,0.0,2.986774,9.004146,7.1500506
20101006,8.945327280683951,1.0062661,2.142414450645447e-06,1.0,1.0084716,1.0125324,1.010805,0.5,0.0,0.5,0.0,3.0120769,9.116989,7.2273073
20101007,8.903548871985214,0.99533737,7.784068584442139e-06,1.0,0.9975498,0.99067473,1.0026724,0.5,0.0,0.5,0.0,3.0046966,9.031971,7.246622
20101010,8.833402822744803,0.9921274,5.8555603027343755e-06,1.0,1.0068425,0.98425484,1.0095946,0.5,0.0,0.5,0.0,3.0252562,8.889761,7.3161507
20101011,8.855587709655959,1.0025214,9.918808937072754e-06,1.0,0.9949466,1.0050428,0.9978883,0.5,0.0,0.5,0.0,3.0099683,8.93459,7.300701
20101012,8.890797021877216,1.0039791,3.1438469886779788e-06,1.0,1.016988,1.0079582,1.0232804,0.5,0.0,0.5,0.0,3.0611017,9.005693,7.4706645
20101013,8.887700562269885,0.9996567,4.954189062118531e-06,1.0,1.0005164,0.99931335,1.0056872,0.5,0.0,0.5,0.0,3.0626826,8.99951,7.513152
20101014,8.918991093985769,1.0035211,4.29302453994751e-07,1.0,1.0065404,1.0070422,1.0,0.5,0.0,0.5,0.0,3.0827138,9.062886,7.513152
20101017,8.864188364485354,0.9938599,4.3858587741851804e-06,1.0,1.0037616,0.9877197,1.0010287,0.5,0.0,0.5,0.0,3.09431,8.9515915,7.5208807
20101018,8.89396727724426,1.0033672,7.722601294517517e-06,1.0,0.99846715,1.0067345,0.9961476,0.5,0.0,0.5,0.0,3.089567,9.011876,7.491907
20101019,8.88019981368549,0.99845624,4.194974899291992e-06,1.0,0.9989762,0.9969125,0.9997421,0.5,0.0,0.5,0.0,3.0864038,8.984052,7.489975
20101020,9.00929190613244,1.014539,1.932680606842041e-06,1.0,1.0061486,1.029078,0.9917487,0.5,0.0,0.5,0.0,3.105381,9.24529,7.428173
20101021,8.988793958122463,0.9977427,1.7913281917572023e-05,1.0,1.0105244,0.9954854,1.0039002,0.5,0.0,0.5,0.0,3.1380634,9.203551,7.457144
20101024,9.046137060654765,1.0063822,2.8280168771743774e-06,1.0,0.9994961,1.0127646,1.000518,0.5,0.0,0.5,0.0,3.1364822,9.321031,7.461006
20101025,9.009311880588168,0.9959371,7.927268743515015e-06,1.0,0.99949557,0.9918742,0.9953403,0.5,0.0,0.5,0.0,3.1349,9.24529,7.42624
20101026,8.964828377133417,0.9950676,5.099326372146606e-06,1.0,1.0053812,0.99013513,0.9945385,0.5,0.0,0.5,0.0,3.1517696,9.154086,7.3856816
20101027,8.974613335011135,1.0010977,6.196126341819763e-06,1.0,1.0071915,1.0021954,1.0167365,0.5,0.0,0.5,0.0,3.1744359,9.174183,7.509292
20101028,9.024502387422226,1.0055603,1.3706088066101075e-06,1.0,1.0063103,1.0111206,0.99794227,0.5,0.0,0.5,0.0,3.1944678,9.276205,7.49384
20101031,8.943984894236847,0.9910848,6.911903619766236e-06,1.0,0.991749,0.98216957,0.9956185,0.5,0.0,0.5,0.0,3.1681101,9.110806,7.461006
20101101,8.934083759347363,0.9989042,1.1244267225265503e-05,1.0,1.0148087,0.9978085,1.0144966,0.5,0.0,0.5,0.0,3.2150257,9.09084,7.569165
20101102,8.907827744747234,0.9972875,0.00022637106478214265,1.0,0.98212814,0.9954025,0.9908137,0.41,0.0,0.59,0.0,3.1575673,9.049046,7.4996324
20101103,8.902040359450382,0.9995725,0.00022221207618713378,1.0,0.99966615,0.999145,1.0043783,0.5,0.0,0.5,0.0,3.1565132,9.041308,7.532468
20101104,8.794491925508085,0.9880942,0.00017553463578224183,1.0,0.987809,0.9791127,0.98717976,0.43,0.0,0.57,0.0,3.1180322,8.85246,7.4358997
20101107,8.77260393986526,0.9977741,0.0002629530429840088,1.0,0.99239194,0.9966777,0.9927417,0.33,0.0,0.67,0.0,3.09431,8.82305,7.381928
20101108,8.768891729604432,1.0,0.0004231594502925873,1.0,1.0112438,1.0,1.0043325,0.5,0.0,0.5,0.0,3.1291018,8.82305,7.4139104
20101109,8.681972783949712,0.9900878,0.0,1.0,0.99140847,0.9801756,0.98678863,0.5,0.0,0.5,0.0,3.102218,8.648138,7.3159623
20101110,8.742467944355234,1.0069804,1.251429319381714e-05,1.0,0.9850469,1.013961,0.98360676,0.5,0.0,0.5,0.0,3.0558302,8.768874,7.19603
20101111,8.750786769440337,1.0010679,0.00011633485555648804,1.0,1.0048298,1.0019417,1.0,0.45,0.0,0.55,0.0,3.0705893,8.7859,7.19603
20101114,8.921333255939858,1.0206131,0.0011237996816635132,1.0,1.0042918,1.0206131,1.0086112,0.0,0.0,1.0,0.0,3.0837674,8.967005,7.2579966
20101115,8.832012594375195,0.98998797,0.0,1.0,0.983419,0.98998797,0.98154765,0.0,0.0,1.0,0.0,3.0326355,8.877227,7.1240697
20101116,8.964453701203842,1.0149956,0.0,1.0,1.0097342,1.0149956,1.002245,0.0,0.0,1.0,0.0,3.0621555,9.010346,7.140063
20101117,9.16619913458629,1.022505,0.0,1.0,1.011706,1.022505,1.0153973,0.0,0.0,1.0,0.0,3.098001,9.213124,7.250001
20101118,9.2401167467643,1.0080642,0.0,1.0,1.0,1.0080642,0.99972457,0.0,0.0,1.0,0.0,3.098001,9.28742,7.248004
20101121,9.174668174227254,0.9941669,0.00125,1.0,0.9800919,0.9883338,0.9779367,0.5,0.0,0.5,0.0,3.0363257,9.179071,7.088089
20101122,9.125863173750794,0.9946878,7.334128022193909e-06,1.0,0.97013885,0.98937565,0.9678513,0.5,0.0,0.5,0.0,2.9456575,9.08155,6.860216
20101123,9.11477986260575,1.0004538,0.0016683243215084077,1.0,0.98568374,1.0274419,1.0040792,0.39,0.39,0.22,0.0,2.9034867,9.330765,6.8882003
20101124,9.08299854522413,0.99736744,0.0008542310073971749,1.0,0.9947349,0.99369603,0.99651754,0.5,0.5,0.0,0.0,2.8881996,9.271944,6.8642125
20101125,9.02577462889036,0.9937032,3.2994151115417483e-06,1.0,0.9874064,0.9722871,0.9880607,0.5,0.5,0.0,0.0,2.8518267,9.014992,6.7822585
20101128,9.000676934186318,0.99722725,7.920861244201661e-06,1.0,0.9944545,0.9857484,0.97789556,0.5,0.5,0.0,0.0,2.836012,8.886514,6.6323404
20101129,8.927897368530571,0.99194247,2.8475522994995118e-05,1.0,0.9842009,1.0113225,0.9879449,0.49,0.51,0.0,0.0,2.7912054,8.987131,6.5523868
20101130,9.069694124771006,1.0158924,9.950697422027587e-06,1.0,1.0311615,1.0397862,1.034167,0.49,0.51,0.0,0.0,2.8781838,9.344695,6.7762623
20101201,9.205066087952982,1.0149449,1.9163638353347778e-05,1.0,1.0293038,1.0273314,1.0141592,0.49,0.51,0.0,0.0,2.9625256,9.600099,6.872209
20101202,9.210274808795145,1.0010228,0.000456961989402771,1.0,1.0014613,1.0262817,1.0005815,0.3,0.7,0.0,0.0,2.9668548,9.852406,6.876205
20101205,9.047127597565867,0.9830356,0.0007492335140705109,1.0,0.9830356,0.983818,0.9895351,0.0,1.0,0.0,0.0,2.916524,9.692974,6.804246
20101206,9.126730719359637,1.0089737,0.00017499998211860658,1.0,1.0096492,1.0039923,1.0005876,0.07,0.93,0.0,0.0,2.944666,9.731671,6.8082438
20101207,9.237171509845274,1.0121742,7.344350218772888e-05,1.0,1.0126815,1.008907,1.0082208,0.04,0.96,0.0,0.0,2.9820087,9.818351,6.8642125
20101208,9.297832221632715,1.0071182,0.0005512027442455292,1.0,1.0096191,0.98391974,1.0075715,0.26,0.74,0.0,0.0,3.0106928,9.660469,6.9161844
20101209,9.215742574017982,0.9917165,0.0005454058945178986,1.0,0.99137133,1.0080113,0.998266,0.04,0.96,0.0,0.0,2.9847145,9.737863,6.9041915
20101212,9.188028103881017,0.99804187,0.0010491646826267242,1.0,0.9963738,0.9996819,1.001737,0.46,0.54,0.0,0.0,2.9738913,9.734765,6.9161844
20101213,9.167066358897799,0.9978163,9.774357080459595e-05,1.0,0.99563265,0.9931627,1.0040464,0.5,0.5,0.0,0.0,2.9609032,9.668205,6.94417
20101214,9.103637865425531,0.99433357,0.0012527355551719666,1.0,0.99433357,0.9446047,0.9910765,0.0,1.0,0.0,0.0,2.9441254,9.132632,6.882204
20101215,9.209064415822764,1.0115807,0.0,1.0,1.0115807,0.9971185,1.002033,0.0,1.0,0.0,0.0,2.9782205,9.106317,6.896196
20101216,9.32118883433297,1.0121754,0.0,1.0,1.0121754,0.98878115,0.9889855,0.0,1.0,0.0,0.0,3.0144815,9.004154,6.8202376
20101219,9.608500674835527,1.0311235,0.00030000001192092895,1.0,1.0353677,0.9730101,1.0049826,0.12,0.88,0.0,0.0,3.1210968,8.761133,6.85422
20101220,9.82063565518163,1.0223688,0.0002909445762634277,1.0,1.0223688,1.0381627,1.0163311,0.0,1.0,0.0,0.0,3.190912,9.095482,6.9661565
20101221,9.89392567587652,1.0074629,0.0,1.0,1.0074629,1.0040845,0.9997132,0.0,1.0,0.0,0.0,3.2147253,9.132632,6.9641585
20101222,9.767858599594843,0.98975813,0.0025,1.0,0.99629635,0.98322,0.9977038,0.0,0.5,0.5,0.0,3.202819,8.979386,6.9481673
20101226,9.588001743845611,0.9816034,1.6514584422111513e-05,1.0,0.98665076,0.97655606,0.9856157,0.0,0.5,0.5,0.0,3.160064,8.768874,6.8482227
20101227,9.606219278394196,1.0044129,0.0025128549337387084,1.0,0.99469084,1.0044129,0.99883264,0.0,0.0,1.0,0.0,3.1432867,8.80757,6.8402286
20101228,9.641675430511167,1.003691,0.0,1.0,1.0048207,1.003691,1.0049676,0.0,0.0,1.0,0.0,3.1584396,8.840078,6.874208
20101229,9.459341092548573,0.98108894,0.0,1.0,0.9883481,0.98108894,0.986624,0.0,0.0,1.0,0.0,3.1216378,8.672903,6.7822585
20110102,9.407006694544075,0.99446744,0.0,1.0,0.99895996,0.99446744,1.0020633,0.0,0.0,1.0,0.0,3.1183913,8.62492,6.7962523
20110103,9.504925325448534,1.0104091,0.0,1.0,0.998785,1.0104091,1.0052941,0.0,0.0,1.0,0.0,3.1146026,8.714698,6.8322325
20110104,9.471159678669192,0.99644756,0.0,1.0,0.9852304,0.99644756,0.9915151,0.0,0.0,1.0,0.0,3.0686011,8.68374,6.7742615
20110105,9.412069706537602,0.99376106,0.0,1.0,0.99276894,0.99376106,0.9985248,0.0,0.0,1.0,0.0,3.046412,8.629562,6.764268
20110106,9.455965952867015,1.0046638,0.0,1.0,0.98187953,1.0046638,0.9881795,0.0,0.0,1.0,0.0,2.9912095,8.669809,6.684311
20110109,9.555571043905628,1.0105336,0.0,1.0,0.9864299,1.0105336,0.9916272,0.0,0.0,1.0,0.0,2.9506185,8.761133,6.6283445
20110110,9.77673549646194,1.0231451,0.0,1.0,1.0069702,1.0231451,1.0093484,0.0,0.0,1.0,0.0,2.971185,8.96391,6.6903086
20110111,9.930366434952882,1.0157139,0.0,1.0,1.0577415,1.0157139,1.0376458,0.0,0.0,1.0,0.0,3.1427457,9.104769,6.9421706
20110112,9.913485562064027,0.9983001,0.0,1.0,1.0244529,0.9983001,1.0187157,0.0,0.0,1.0,0.0,3.219595,9.089292,7.0720987
20110113,9.911796208167532,0.9998296,0.0,1.0,1.0033623,0.9998296,0.9966084,0.0,0.0,1.0,0.0,3.2304204,9.087743,7.048113
20110116,9.744657247707092,0.98313737,0.0,1.0,0.99832463,0.98313737,0.99602944,0.0,0.0,1.0,0.0,3.2250082,8.9345,7.020128
20110117,9.921927920661961,1.0181916,0.0,1.0,1.0300385,1.0181916,1.0210707,0.0,0.0,1.0,0.0,3.3218827,9.097033,7.168047
20110118,9.926989061863518,1.0005101,0.0,1.0,1.0052133,1.0005101,0.9988843,0.0,0.0,1.0,0.0,3.3392007,9.101673,7.16005
20110119,9.876341182637466,0.99489796,0.0,1.0,1.0129659,0.99489796,1.0061418,0.0,0.0,1.0,0.0,3.3824966,9.055236,7.2040257
20110120,9.756475014638637,0.9878633,0.0,1.0,1.0118399,0.9878633,1.0194227,0.0,0.0,1.0,0.0,3.422545,8.945335,7.343947
20110123,9.607910068884838,0.9847727,0.0,1.0,1.0009489,0.9847727,1.004355,0.0,0.0,1.0,0.0,3.4257925,8.809122,7.3759294
20110124,9.583890293712626,1.0,0.0025,1.0,0.9905215,0.99630976,0.9945802,1.0,0.0,0.0,0.0,3.393321,8.776614,7.335953
20110125,9.583890293712626,1.0,0.0,1.0,0.9909089,1.0097004,1.0032696,1.0,0.0,0.0,0.0,3.362472,8.861751,7.359938
20110126,9.350672899214796,0.9781657,0.0025,1.0,1.0091745,0.9781657,1.0076051,0.0,0.0,1.0,0.0,3.393321,8.668261,7.4159107
20110127,9.32729621696676,1.0,0.0025,1.0,0.9878789,0.98089296,0.9854443,1.0,0.0,0.0,0.0,3.3521903,8.502636,7.307967
20110130,9.329795121457598,1.0005679,0.00029999999329447744,1.0,1.0106552,1.004733,1.0035563,0.88,0.0,0.12,0.0,3.3879085,8.542879,7.3339562
20110131,9.305902364300582,0.99963784,0.002198751270771027,1.0,1.0164537,0.99963784,1.0100842,0.0,0.0,1.0,0.0,3.4436522,8.539785,7.407913
20110201,9.282637608389832,1.0,0.0025,1.0,1.0033003,0.99619347,1.0056666,1.0,0.0,0.0,0.0,3.455017,8.507278,7.449891
20110202,9.213828991263028,0.9950874,0.0025,1.0,0.9907582,0.9950874,0.99490184,0.0,0.0,1.0,0.0,3.4230864,8.465486,7.4119105
20110203,9.181400708258522,0.9976305,0.0011499999463558197,1.0,0.9974707,0.9956119,0.9994607,0.46,0.0,0.54,0.0,3.4144282,8.428338,7.407913
20110206,9.174185915058482,1.0003669,0.001152731478214264,1.0,1.0110948,1.0003669,1.0029681,0.0,0.0,1.0,0.0,3.4523108,8.431431,7.4299006
20110207,9.431878955978679,1.0280889,0.0,1.0,0.9995299,1.0280889,1.0037665,0.0,0.0,1.0,0.0,3.450688,8.668261,7.4578853
20110208,9.514407537045864,1.00875,0.0,1.0,1.0,1.00875,0.9951758,0.0,0.0,1.0,0.0,3.450688,8.744107,7.421907
20110209,9.382610020227414,0.9874226,0.0012749999761581421,1.0,0.9927854,0.97433174,0.9911121,0.51,0.0,0.49,0.0,3.4257925,8.519661,7.355942
20110210,9.130130954234097,0.974382,0.0012912404537200929,1.0,1.0009478,0.974382,0.9959237,0.0,0.0,1.0,0.0,3.4290397,8.301404,7.325957
20110213,9.222065623423818,1.0100694,0.0,1.0,0.9960543,1.0100694,0.9975444,0.0,0.0,1.0,0.0,3.4155097,8.384994,7.307967
20110214,9.17780500556781,0.9952006,0.0,1.0,1.001426,0.9952006,1.0,0.0,0.0,1.0,0.0,3.42038,8.34475,7.307967
20110215,9.25611484804448,1.0085325,0.0,1.0,1.020095,1.0085325,1.0092998,0.0,0.0,1.0,0.0,3.4891126,8.415952,7.3759294
20110216,9.327618338776551,1.007725,0.0,1.0,1.0041881,1.007725,1.0,0.0,0.0,1.0,0.0,3.5037253,8.480965,7.3759294
20110217,9.276543099956928,0.9945243,0.0,1.0,0.992586,0.9945243,1.0010843,0.0,0.0,1.0,0.0,3.4777486,8.4345255,7.383927
20110220,9.162482954735301,0.98770446,0.0,1.0,0.98132575,0.98770446,0.98863006,0.0,0.0,1.0,0.0,3.4128044,8.330818,7.299972
20110221,9.12162395138567,0.9955406,0.0,1.0,0.98636204,0.9955406,0.9871307,0.0,0.0,1.0,0.0,3.3662608,8.293668,7.2060266
20110222,9.067145010232576,0.9940275,0.0,1.0,0.9938906,0.9940275,0.99140036,0.0,0.0,1.0,0.0,3.3456948,8.244134,7.1440573
20110223,9.04841916755048,0.99793476,0.0,1.0,1.0038825,0.99793476,1.007275,0.0,0.0,1.0,0.0,3.3586845,8.227108,7.19603
20110224,9.068848905003154,1.0022578,0.0,1.0,1.0132127,1.0022578,1.0155554,0.0,0.0,1.0,0.0,3.4030616,8.245684,7.307967
20110227,8.930950878578123,0.9847943,0.0,1.0,1.0055661,0.9847943,1.0065647,0.0,0.0,1.0,0.0,3.4220035,8.120302,7.355942
20110228,8.915629999521887,0.9982845,0.0,1.0,0.9852921,0.9982845,1.0,0.0,0.0,1.0,0.0,3.3716729,8.106372,7.355942
20110301,8.825402456027255,0.98987985,0.0,1.0,0.98394865,0.98987985,0.9858699,0.0,0.0,1.0,0.0,3.317553,8.024334,7.2520013
20110302,8.842425999997957,1.0019289,0.0,1.0,0.9876017,1.0019289,0.9986216,0.0,0.0,1.0,0.0,3.276421,8.039812,7.242005
20110303,8.89860422333011,1.0063533,0.0,1.0,0.9894284,1.0063533,0.9961357,0.0,0.0,1.0,0.0,3.241784,8.090891,7.21402
20110306,9.073957032035576,1.0197057,0.0,1.0,0.99632764,1.0197057,1.0024941,0.0,0.0,1.0,0.0,3.2298791,8.250327,7.2320123
20110307,8.956488741962785,0.98705435,0.0,1.0,1.0036858,0.98705435,1.0080153,0.0,0.0,1.0,0.0,3.241784,8.143521,7.289979
