fecha,rendimiento_acumulado,rentabilidad step,comision,rentabilidad_1,rentabilidad_2,rentabilidad_3,rentabilidad_4,porcentaje_1,porcentaje_2,porcentaje_3,porcentaje_4,precios_1,precios_2,precios_3
20091104,9.299575571006448,1.0273542,0.0,1.0,1.02127,1.0273542,1.016684,0.0,0.0,1.0,0.0,14.2434845,6.4758625,6.9519796
20091105,9.255748899067983,0.99528724,0.0,1.0,1.0006038,0.99528724,0.99791616,0.0,0.0,1.0,0.0,14.252085,6.4453435,6.937493
20091108,9.488018477643344,1.0250946,0.0,1.0,1.015988,1.0250946,1.0200995,0.0,0.0,1.0,0.0,14.479946,6.607087,7.076933
20091109,9.293002253509759,0.97944605,0.0,1.0,0.99792135,0.97944605,1.0005118,0.0,0.0,1.0,0.0,14.449847,6.4712853,7.0805545
20091110,9.395988906539115,1.0110822,0.0,1.0,1.0080336,1.0110822,0.99685025,0.0,0.0,1.0,0.0,14.565931,6.543001,7.0582523
20091111,9.409137633213893,1.0013994,0.0,1.0,1.0008857,1.0013994,1.0126384,0.0,0.0,1.0,0.0,14.578833,6.5521574,7.147458
20091112,9.411327106921574,1.0002327,0.0,1.0,1.0017691,1.0002327,1.00156,0.0,0.0,1.0,0.0,14.604624,6.553682,7.158608
20091115,9.260134683906156,0.98393506,0.0,1.0,1.0100089,0.98393506,1.0059708,0.0,0.0,1.0,0.0,14.750801,6.448397,7.2013507
20091116,9.299575715376607,1.0042592,0.0,1.0,0.98805016,1.0042592,1.0028387,0.0,0.0,1.0,0.0,14.574532,6.4758625,7.221793
20091117,9.334635057999218,1.00377,0.0,1.0,1.0067844,1.00377,1.0113226,0.0,0.0,1.0,0.0,14.673412,6.5002766,7.303563
20091118,9.14618601920879,0.97981185,0.0,1.0,0.98886627,0.97981185,0.9862597,0.0,0.0,1.0,0.0,14.510042,6.369048,7.20321
20091119,9.08921784923224,0.9937714,0.0,1.0,0.98962945,0.9937714,0.98658395,0.0,0.0,1.0,0.0,14.359565,6.3293777,7.106571
20091122,9.165909338376643,1.0084376,0.0,1.0,1.0179641,1.0084376,1.0138599,0.0,0.0,1.0,0.0,14.617521,6.382783,7.205067
20091123,9.301764318330138,1.0148218,0.0,1.0,1.0,1.0148218,0.9987103,0.0,0.0,1.0,0.0,14.617521,6.4773874,7.1957746
20091124,9.439812544039913,1.0148411,0.0,1.0,0.99735326,1.0148411,1.0082644,0.0,0.0,1.0,0.0,14.578833,6.573519,7.255244
20091125,9.308339935098683,0.98607254,0.0,1.0,0.9870243,0.98607254,0.9818136,0.0,0.0,1.0,0.0,14.389662,6.481967,7.123297
20091126,9.288616073601474,0.99788105,0.0,1.0,1.0068718,0.99788105,1.007566,0.0,0.0,1.0,0.0,14.488544,6.468232,7.1771917
20091129,9.297382483172013,1.0009438,0.0,1.0,0.98367953,1.0009438,0.9901604,0.0,0.0,1.0,0.0,14.252085,6.474337,7.106571
20091130,9.378457141642647,1.0087202,0.0,1.0,1.0171947,1.0087202,1.0209204,0.0,0.0,1.0,0.0,14.497146,6.5307946,7.255244
20091201,9.266704176315823,0.9880841,0.0,1.0,1.0008895,0.9880841,1.0064037,0.0,0.0,1.0,0.0,14.510042,6.4529743,7.3017044
20091202,9.334631883332987,1.0073303,0.0,1.0,1.0014814,1.0073303,0.9977092,0.0,0.0,1.0,0.0,14.531537,6.5002766,7.284978
20091203,9.3390128778585,1.0004693,0.0,1.0,1.0059171,1.0004693,1.0076531,0.0,0.0,1.0,0.0,14.617521,6.5033274,7.3407307
20091206,9.391603919106007,1.0056313,0.0,1.0,1.0011767,1.0056313,0.99139243,0.0,0.0,1.0,0.0,14.634723,6.53995,7.277545
20091207,9.10674479511719,0.96966875,0.0,1.0,0.98266715,0.96966875,0.9867211,0.0,0.0,1.0,0.0,14.381062,6.341585,7.1809072
20091208,9.043197611445361,0.99302197,0.0,1.0,0.99103147,0.99302197,0.9855071,0.0,0.0,1.0,0.0,14.252085,6.2973332,7.0768347
20091209,9.371880220401602,1.0363458,0.0,1.0,0.9891402,1.0363458,1.0118173,0.0,0.0,1.0,0.0,14.09731,6.526215,7.1604643
20091210,9.575665855825543,1.0217444,0.0,1.0,1.0009152,1.0217444,1.0059696,0.0,0.0,1.0,0.0,14.110211,6.6681237,7.20321
20091213,9.626064589822954,1.0052632,0.0,1.0,1.0088357,1.0052632,1.0015478,0.0,0.0,1.0,0.0,14.234885,6.7032194,7.214359
20091214,9.768493168059562,1.0147961,0.0,1.0,1.0012083,1.0147961,1.0030913,0.0,0.0,1.0,0.0,14.252085,6.802401,7.2366605
20091215,9.845187981852455,1.0078512,0.0,1.0,1.0021117,1.0078512,0.99691826,0.0,0.0,1.0,0.0,14.282181,6.8558083,7.214359
20091216,9.564710831282172,0.97151124,0.0,1.0,1.000903,0.97151124,0.9871201,0.0,0.0,1.0,0.0,14.295078,6.660495,7.1214385
20091217,9.575665895777611,1.0011454,0.0,1.0,1.0015037,1.0011454,1.0,0.0,0.0,1.0,0.0,14.316573,6.6681237,7.1214385
20091220,9.516501519116053,0.9938214,0.0,1.0,1.0168167,0.9938214,1.0182672,0.0,0.0,1.0,0.0,14.557331,6.626924,7.2515273
20091221,9.474870409848938,0.9956254,0.0,1.0,1.0118133,0.9956254,1.0046129,0.0,0.0,1.0,0.0,14.729301,6.597934,7.284978
20091222,9.422278412051616,0.9944493,0.0,1.0,1.0110917,0.9944493,1.0066326,0.0,0.0,1.0,0.0,14.892674,6.561311,7.3332963
20091227,9.483635597956207,1.0065119,0.0,1.0,1.0089496,1.0065119,1.0010138,0.0,0.0,1.0,0.0,15.025959,6.6040373,7.3407307
20091228,9.507740917720776,1.0025418,0.0,1.0,1.0011444,1.0025418,0.99873424,0.0,0.0,1.0,0.0,15.043156,6.6208234,7.331439
20091229,9.507740917720776,1.0,0.0,1.0,0.99485534,1.0,0.98960704,0.0,0.0,1.0,0.0,14.965764,6.6208234,7.255244
20100103,9.63044853055906,1.0129061,0.0,1.0,1.0301638,1.0129061,1.0153689,0.0,0.0,1.0,0.0,15.417189,6.706272,7.3667493
20100104,9.56690113181161,0.9934014,0.0,1.0,1.0175682,0.9934014,0.99848634,0.0,0.0,1.0,0.0,15.688042,6.66202,7.3555984
20100105,9.571285073456123,1.0004582,0.0,1.0,1.0020554,1.0004582,0.99267304,0.0,0.0,1.0,0.0,15.720286,6.6650734,7.3017044
20100106,9.43104590218706,0.9853479,0.0,1.0,0.9900179,0.9853479,0.99007374,0.0,0.0,1.0,0.0,15.563365,6.567416,7.2292256
20100107,9.46391388540316,1.0034851,0.0,1.0,1.0218232,1.0034851,0.98251927,0.0,0.0,1.0,0.0,15.903007,6.590304,7.1028533
20100110,9.629351146526284,1.0174809,0.0,1.0,1.0078397,1.0174809,0.9680798,0.0,0.0,1.0,0.0,16.027681,6.705508,6.8761287
20100111,9.543893405488692,0.9911253,0.0,1.0,0.9884553,0.9911253,1.00027,0.0,0.0,1.0,0.0,15.842647,6.645999,6.8779855
20100112,9.709332793259861,1.0173346,0.0,1.0,1.0134873,1.0173346,1.005134,0.0,0.0,1.0,0.0,16.056322,6.7612047,6.9132967
20100113,9.824368704778973,1.011848,0.0,1.0,1.0069969,1.011848,0.99811834,0.0,0.0,1.0,0.0,16.168667,6.841311,6.900288
20100114,9.803324483448367,0.99910796,0.00125,1.0,0.984741,0.998216,0.99245906,0.5,0.0,0.5,0.0,15.921948,6.829106,6.8482533
20100117,9.824669405065782,1.0021784,1.115947961807251e-06,1.0,0.998893,1.004357,1.0040704,0.5,0.0,0.5,0.0,15.904324,6.8588605,6.8761287
20100118,9.919173117795335,1.0096217,2.71722674369812e-06,1.0,1.0069255,1.0192435,1.0135134,0.5,0.0,0.5,0.0,16.01447,6.990849,6.9690485
20100119,9.85897369392532,0.9939429,1.1912584304809571e-05,1.0,0.97991717,0.98788583,0.9733334,0.5,0.0,0.5,0.0,15.692853,6.906161,6.783208
20100120,9.79899744635669,0.9939242,7.617473602294922e-06,1.0,0.9790847,0.9878484,0.9923287,0.5,0.0,0.5,0.0,15.364632,6.82224,6.731172
20100121,9.764950969608401,0.99653316,7.641166448593139e-06,1.0,0.99957013,0.9930664,0.9950305,0.5,0.0,0.5,0.0,15.3580265,6.774937,6.6977215
20100124,9.714323137915478,0.9948197,4.348531365394592e-06,1.0,1.0040162,0.9896394,0.9889008,0.5,0.0,0.5,0.0,15.419706,6.704745,6.623382
20100125,9.802694602456548,1.0091035,6.509125232696533e-06,1.0,1.0002856,1.018207,1.0106624,0.5,0.0,0.5,0.0,15.42411,6.8268175,6.694003
20100126,9.721514360878762,0.99172986,1.1276602745056152e-05,1.0,0.98628974,0.9834597,0.98722935,0.5,0.0,0.5,0.0,15.212642,6.7139,6.608516
20100127,9.862816735338678,1.0145454,1.042388379573822e-05,1.0,0.98725736,1.029091,0.9715972,0.5,0.0,0.5,0.0,15.018792,6.909214,6.420816
20100128,9.901304169938994,1.0039202,1.79213285446167e-05,1.0,1.0029335,1.0078404,1.0052102,0.5,0.0,0.5,0.0,15.062849,6.9633846,6.4542694
20100131,9.963090833659471,1.0062451,4.881173372268677e-06,1.0,0.99766034,1.0124902,0.9976963,0.5,0.0,0.5,0.0,15.027607,7.050359,6.4394007
20100201,9.939833337678701,0.9976734,7.757842540740967e-06,1.0,1.0085016,0.99534684,1.0054833,0.5,0.0,0.5,0.0,15.155367,7.0175524,6.47471
20100202,9.753391490081146,0.9812459,2.9149651527404786e-06,1.0,0.9861919,0.96249175,0.9928246,0.5,0.0,0.5,0.0,14.9461,6.7543364,6.4282513
20100203,9.533368449605776,0.9774653,2.389073371887207e-05,1.0,0.94591,0.95493054,0.9655969,0.5,0.0,0.5,0.0,14.137666,6.449922,6.2070994
20100204,9.626127105108084,1.0097587,2.88178026676178e-05,1.0,1.0127767,1.0195175,0.98443127,0.5,0.0,0.5,0.0,14.318298,6.5758085,6.1104627
20100207,9.558998869258009,0.99303854,1.2080669403076172e-05,1.0,1.006,0.98607713,1.0212892,0.5,0.0,0.5,0.0,14.404208,6.4842544,6.2405496
20100208,9.603342768723241,1.0046477,8.762776851654054e-06,1.0,1.0062703,1.0092953,0.9955332,0.5,0.0,0.5,0.0,14.494527,6.544528,6.2126746
20100209,9.571939539544086,0.99673575,5.78269362449646e-06,1.0,1.0063827,0.9934715,1.0161531,0.5,0.0,0.5,0.0,14.587042,6.501802,6.313029
20100210,9.528657448745006,0.9954823,4.0936470031738285e-06,1.0,0.9876172,0.9909646,0.9832205,0.5,0.0,0.5,0.0,14.406413,6.4430556,6.2070994
20100211,9.576556738332181,1.0050325,5.672797560691833e-06,1.0,1.0,1.0100651,0.9985031,0.5,0.0,0.5,0.0,14.406413,6.5079055,6.197808
20100214,9.608493968344566,1.0033412,6.259232759475708e-06,1.0,1.0103973,1.0066825,1.0062966,0.5,0.0,0.5,0.0,14.556202,6.551395,6.236833
20100215,9.647615939495005,1.0040758,4.1627883911132815e-06,1.0,1.0003029,1.0081515,1.0101315,0.5,0.0,0.5,0.0,14.560612,6.604799,6.300021
20100216,9.621936183385227,0.9973433,5.073994398117065e-06,1.0,1.0045383,0.9946866,1.0123893,0.5,0.0,0.5,0.0,14.626692,6.569705,6.378074
20100217,9.552066430837447,0.9927418,3.3297389745712282e-06,1.0,1.0030123,0.9854837,1.015734,0.5,0.0,0.5,0.0,14.670752,6.474337,6.4784265
20100218,9.690430789015808,1.0144944,9.138956665992738e-06,1.0,1.0165162,1.0289887,1.0040163,0.5,0.0,0.5,0.0,14.913056,6.66202,6.5044456
20100221,9.569850028815395,0.9875746,1.7859041690826416e-05,1.0,0.993944,0.9751491,0.990857,0.5,0.0,0.5,0.0,14.822742,6.496463,6.4449754
20100222,9.539354411883984,0.9968291,1.572728157043457e-05,1.0,0.9909347,0.9936582,0.97750896,0.5,0.0,0.5,0.0,14.688371,6.4552636,6.300021
20100223,9.61598285972348,1.0080369,3.976225852966309e-06,1.0,0.99565095,1.0160737,1.0029496,0.5,0.0,0.5,0.0,14.62449,6.559024,6.318604
20100224,9.614207677111947,0.99982536,9.965896606445314e-06,1.0,0.97830975,0.9996508,0.99411756,0.5,0.0,0.5,0.0,14.307281,6.556733,6.281435
20100225,9.652243586356706,1.0039564,2.1830201148986817e-07,1.0,1.0050809,1.0079129,1.0204145,0.5,0.0,0.5,0.0,14.379974,6.608616,6.4096675
20100228,9.763628338516007,1.0115447,4.926025867462158e-06,1.0,1.0217526,1.0230894,1.0130471,0.5,0.0,0.5,0.0,14.692776,6.7612047,6.4932947
20100301,9.73374170379751,0.99695325,1.4266222715377807e-05,1.0,1.0074964,0.99390644,1.0085863,0.5,0.0,0.5,0.0,14.8029175,6.720005,6.549048
20100302,9.733151611644157,0.9999432,3.8201361894607545e-06,1.0,1.0038692,0.9998864,1.0031211,0.5,0.0,0.5,0.0,14.860193,6.7192416,6.5694885
20100303,9.771278950268373,1.0039173,7.100403308868408e-08,1.0,1.0023717,1.0078347,0.9994346,0.5,0.0,0.5,0.0,14.895437,6.771885,6.565774
20100304,9.895078049768324,1.0126746,4.877597093582153e-06,1.0,1.0141972,1.025349,1.0183978,0.5,0.0,0.5,0.0,15.106911,6.9435453,6.68657
20100307,9.916125108775132,1.0021427,1.5644729137420656e-05,1.0,0.99737525,1.0042855,1.0038909,0.5,0.0,0.5,0.0,15.067259,6.973302,6.712587
20100308,9.918267747655683,1.0002187,2.672821283340454e-06,1.0,0.9897657,1.0004375,0.9936325,0.5,0.0,0.5,0.0,14.913056,6.9763527,6.6698446
20100309,9.985514719134684,1.0067804,2.734363079071045e-07,1.0,1.0050222,1.0135607,1.006687,0.5,0.0,0.5,0.0,14.987952,7.0709567,6.7144465
20100310,9.997284324233345,1.0011871,8.418262004852296e-06,1.0,0.9966199,1.002374,0.9919734,0.5,0.0,0.5,0.0,14.937291,7.0877433,6.6605525
20100311,10.013412022348572,1.0016147,1.4819204807281495e-06,1.0,1.0126823,1.0032294,1.0,0.5,0.0,0.5,0.0,15.126731,7.110632,6.6605525
20100314,9.989753763935969,0.99763936,2.0150840282440184e-06,1.0,0.992282,0.9952787,0.9868862,0.5,0.0,0.5,0.0,15.009982,7.0770607,6.5732074
20100315,10.046805066475235,1.0057139,2.9578059911727906e-06,1.0,1.0023482,1.0114279,1.0084815,0.5,0.0,0.5,0.0,15.045228,7.1579366,6.6289577
20100316,10.22128250444543,1.0173736,7.101893424987793e-06,1.0,1.0073205,1.0347471,1.0056072,0.5,0.0,0.5,0.0,15.155367,7.4066544,6.666128
20100317,10.190529416360201,0.9970126,2.1346062421798706e-05,1.0,0.99796534,0.9940253,0.99526024,0.5,0.0,0.5,0.0,15.124531,7.362402,6.6345325
20100318,10.247515447177989,1.0055958,3.745332360267639e-06,1.0,0.9947567,1.0111916,0.9957989,0.5,0.0,0.5,0.0,15.045228,7.4447994,6.60666
20100321,10.269500137471356,1.0021523,6.955862045288086e-06,1.0,0.9904833,1.0043046,0.99015445,0.5,0.0,0.5,0.0,14.902047,7.476846,6.5416136
20100322,10.267374867387375,0.99979573,2.6845932006835937e-06,1.0,1.009017,0.99959147,1.0085227,0.5,0.0,0.5,0.0,15.036419,7.4737916,6.597366
20100323,10.253747050367625,0.99867296,2.5540590286254884e-07,1.0,0.9912099,0.99734586,0.9926762,0.5,0.0,0.5,0.0,14.904247,7.453955,6.549048
20100324,10.346612111836672,1.0090584,1.6611069440841676e-06,1.0,1.0192138,1.0181167,1.0181609,0.5,0.0,0.5,0.0,15.190615,7.5889964,6.667985
20100325,10.284908036947828,0.9952751,0.001238778680562973,1.0,0.99913,0.9952751,0.9972127,0.0,0.0,1.0,0.0,15.177399,7.553139,6.6493993
20100328,10.307761731602376,1.0022221,0.0,1.0,1.0014511,1.0022221,1.0011181,0.0,0.0,1.0,0.0,15.199424,7.569923,6.656834
20100329,10.181021577779159,0.9877044,0.0,1.0,0.9994204,0.9877044,0.9893915,0.0,0.0,1.0,0.0,15.190615,7.476846,6.586215
20100330,10.148035468281936,0.99801004,0.00125,1.0,0.9907193,0.99602,0.9898421,0.5,0.0,0.5,0.0,15.049636,7.4470887,6.519313
20100331,10.322461035371914,1.0184406,0.001252492517232895,1.0,1.0275174,1.0184406,1.0085518,0.0,0.0,1.0,0.0,15.463764,7.584418,6.5750647
20100405,10.373418942968316,1.0061866,0.00125,1.0,1.0058403,1.0123732,1.0045224,0.5,0.0,0.5,0.0,15.554078,7.6782613,6.6048
20100406,10.104906493947178,0.97535765,0.0012423142790794373,1.0,1.0035405,0.97535765,0.9926842,0.0,0.0,1.0,0.0,15.609148,7.489051,6.556481
20100407,10.067849423397059,0.99633276,0.0,1.0,0.98377067,0.99633276,0.992347,0.0,0.0,1.0,0.0,15.355822,7.461587,6.5063043
20100408,10.113941469364638,1.0058281,0.00125,1.0,1.0279732,1.0116563,1.0237075,0.5,0.0,0.5,0.0,15.785373,7.548561,6.6605525
20100411,10.094217817819619,0.9992926,0.0012427569925785064,1.0,1.000698,0.9992926,1.0053012,0.0,0.0,1.0,0.0,15.79639,7.5432215,6.6958613
20100412,10.072779989572862,0.9978762,0.0,1.0,1.0009762,0.9978762,1.0,0.0,0.0,1.0,0.0,15.81181,7.527201,6.6958613
20100413,10.121954167648674,1.0061319,0.00125,1.0,1.0037616,1.0122638,1.0041634,0.5,0.0,0.5,0.0,15.871288,7.619513,6.7237387
20100414,10.088938444300771,0.9967458,7.618218660354614e-06,1.0,0.9972238,0.9934917,0.99834144,0.5,0.0,0.5,0.0,15.827227,7.569923,6.712587
20100415,9.856652310822092,0.97823024,0.0012540808320045472,1.0,0.9888656,0.97823024,0.9748064,0.0,0.0,1.0,0.0,15.651,7.4051275,6.543473
20100418,9.90945818892495,1.0053574,0.0,1.0,0.99746686,1.0053574,0.9994319,0.0,0.0,1.0,0.0,15.611354,7.4447994,6.5397553
20100419,9.991715614956707,1.0083009,0.0,1.0,1.007055,1.0083009,0.9977266,0.0,0.0,1.0,0.0,15.721492,7.5065975,6.524888
20100420,9.935051447440644,0.9955789,0.00125,1.0,0.98080426,0.9911578,0.9854743,0.5,0.0,0.5,0.0,15.419706,7.4402227,6.4301095
20100421,9.885654904869323,0.9951086,8.055076003074646e-05,1.0,0.98314273,0.9907711,0.98670506,0.47,0.0,0.53,0.0,15.159772,7.3715577,6.3446217
20100422,9.9325474402086,1.0048127,6.922438740730285e-05,1.0,1.0229588,1.0096253,1.0175748,0.5,0.0,0.5,0.0,15.507821,7.4425116,6.456127
20100425,9.938597682087545,1.0006151,5.986988544464112e-06,1.0,0.9967327,1.0012301,0.9985608,0.5,0.0,0.5,0.0,15.457152,7.4516664,6.4468355
20100426,9.668739747063775,0.9740967,0.0012492316961288453,1.0,0.966795,0.9740967,0.96569604,0.0,0.0,1.0,0.0,14.943898,7.2586436,6.2256837
20100427,9.46762683261973,0.9804497,0.00125,1.0,0.9817219,0.9608994,0.9850747,0.5,0.0,0.5,0.0,14.670752,6.9748263,6.1327634
20100428,9.636197643604483,1.0178299,2.4925097823143004e-05,1.0,1.0283782,1.0356598,1.0175755,0.5,0.0,0.5,0.0,15.087081,7.223547,6.2405496
20100429,9.563726139663054,0.99250114,2.1896958351135254e-05,1.0,0.9973718,0.98500234,1.0139967,0.5,0.0,0.5,0.0,15.047429,7.1152105,6.327897
20100502,9.675831581138066,1.0117314,9.444355964660646e-06,1.0,1.0032206,1.0234627,1.0014685,0.5,0.0,0.5,0.0,15.095891,7.2821527,6.3371897
20100503,9.490328623011232,0.9808427,1.449406147003174e-05,1.0,0.9530134,0.9616854,0.962463,0.5,0.0,0.5,0.0,14.386587,7.00314,6.099311
20100504,9.333512758974122,0.98350066,2.4414360523223878e-05,1.0,0.9735109,0.9670013,0.9826326,0.5,0.0,0.5,0.0,14.0055,6.7720456,5.9933815
20100505,9.326394178579232,0.9992583,2.09701806306839e-05,1.0,0.98552984,0.9985165,0.97674406,0.5,0.0,0.5,0.0,13.802838,6.761999,5.8539996
20100506,9.216054540176728,0.98817,9.278953075408936e-07,1.0,0.9859562,0.9763401,0.9752383,0.5,0.0,0.5,0.0,13.608994,6.602011,5.709045
20100509,9.633995029199633,1.0453641,1.496441662311554e-05,1.0,1.0683069,1.0907283,1.1197915,0.5,0.0,0.5,0.0,14.538582,7.2010007,6.39294
20100510,9.779787608348277,1.0151874,5.424439907073975e-05,1.0,0.98454535,1.0303748,0.9631421,0.5,0.0,0.5,0.0,14.313893,7.4197297,6.1573095
20100511,9.769925907839456,0.9990103,1.8700212240219117e-05,1.0,1.0023086,0.9980207,1.0065871,0.5,0.0,0.5,0.0,14.346938,7.405044,6.197869
20100512,9.756657583025351,0.99864316,1.238211989402771e-06,1.0,0.98541343,0.9972864,0.9813028,0.5,0.0,0.5,0.0,14.137666,7.3849497,6.081986
20100513,9.458476232341814,0.96943986,1.6982853412628174e-06,1.0,0.95793074,0.9388798,0.94474405,0.5,0.0,0.5,0.0,13.542905,6.93358,5.74592
20100516,9.479718435303448,1.0022852,3.940433263778687e-05,1.0,0.99235535,1.0045704,1.0151261,0.5,0.0,0.5,0.0,13.439374,6.965269,5.832834
20100517,9.52860539106951,1.0051599,2.8498470783233643e-06,1.0,1.0132768,1.0103197,1.0354306,0.5,0.0,0.5,0.0,13.6178055,7.0371485,6.0394945
20100518,9.436449591681134,0.9903349,6.416738033294678e-06,1.0,0.9789709,0.98066986,0.98688823,0.5,0.0,0.5,0.0,13.331435,6.901119,5.960306
20100519,9.369865545576861,0.99418175,0.001237800717353821,1.0,0.97918075,0.98107284,1.0012962,0.34,0.0,0.33,0.33,13.0538845,6.7705007,5.968032
20100520,9.371901192051125,1.001484,0.0012667818367481233,1.0,1.0124872,1.0029681,1.0084141,0.5,0.0,0.5,0.0,13.21689,6.790596,6.0182476
20100523,9.381485200651221,1.0010245,1.8523633480072022e-06,1.0,1.0011667,1.0020489,0.99037236,0.5,0.0,0.5,0.0,13.232311,6.804509,5.960306
20100524,9.254133354821978,0.9864265,1.2791156768798829e-06,1.0,0.9723655,0.97285295,0.9792614,0.5,0.0,0.5,0.0,12.866643,6.6197867,5.8366976
20100525,9.330146460228418,1.0082312,1.720041036605835e-05,1.0,1.0066769,1.0164624,0.99834526,0.5,0.0,0.5,0.0,12.952552,6.7287645,5.8270392
20100526,9.49494222410963,1.0189229,0.0012602050602436067,1.0,1.0243198,1.0232023,1.0341399,0.34,0.0,0.33,0.33,13.267554,6.884887,6.0259733
20100527,9.59224468948682,1.0115067,0.0012588559836149216,1.0,1.0094639,1.0230134,1.0064105,0.5,0.0,0.5,0.0,13.393118,7.0433316,6.064603
20100530,9.576319053959457,0.99835396,1.4219731092453003e-05,1.0,1.0075659,0.99670786,0.99140126,0.5,0.0,0.5,0.0,13.494448,7.020144,6.012455
20100531,9.576299316647708,1.0,2.0610541105270385e-06,1.0,0.9895526,1.0,1.002891,0.5,0.0,0.5,0.0,13.353466,7.020144,6.0298367
20100601,9.598439193603106,1.002312,0.0,1.0,0.9952161,1.004624,1.0080078,0.5,0.0,0.5,0.0,13.289584,7.052605,6.078122
20100602,9.61366401185695,1.0015891,2.8833746910095215e-06,1.0,1.0031492,1.0031782,1.0073085,0.5,0.0,0.5,0.0,13.331435,7.07502,6.1225443
20100603,9.517024195134242,0.98994964,1.983344554901123e-06,1.0,0.97455406,0.9798993,0.97444785,0.5,0.0,0.5,0.0,12.992205,6.932807,5.9661
20100606,9.527513428808538,1.0011148,1.2690499424934387e-05,1.0,0.99152255,1.0022298,0.9886695,0.5,0.0,0.5,0.0,12.882064,6.9482656,5.8985014
20100607,9.413572401408306,0.98804224,1.3922154903411866e-06,1.0,0.9885432,0.97608453,0.9849379,0.5,0.0,0.5,0.0,12.734477,6.7820945,5.8096576
20100608,9.768518591399886,1.0377209,1.5128031373023987e-05,1.0,1.0223142,1.0754417,1.0019945,0.5,0.0,0.5,0.0,13.018637,7.2937474,5.821245
20100609,9.782048716493792,1.0014305,4.543706774711609e-05,1.0,1.0247039,1.0028611,1.0368283,0.5,0.0,0.5,0.0,13.340247,7.3146157,6.0356317
20100610,9.883839741912125,1.0104077,1.7857551574707032e-06,1.0,1.0459051,1.0208155,1.0204799,0.5,0.0,0.5,0.0,13.952632,7.4668727,6.1592407
20100613,9.78089524135506,0.98959744,1.2875795364379883e-05,1.0,0.99494785,0.9791948,1.0047038,0.5,0.0,0.5,0.0,13.882141,7.311523,6.1882124
20100614,9.819022313387125,1.0039113,1.3139992952346803e-05,1.0,1.0063472,1.0078225,1.0124843,0.5,0.0,0.5,0.0,13.970254,7.368717,6.2654676
20100615,9.811765270259444,0.9992658,4.869997501373291e-06,1.0,0.98107857,0.9985315,0.98582006,0.5,0.0,0.5,0.0,13.705916,7.3578963,6.176624
20100616,9.897814688932149,1.008771,9.185075759887695e-07,1.0,0.99791056,1.0175419,1.0090683,0.5,0.0,0.5,0.0,13.6772785,7.486968,6.232635
20100617,9.964121972505946,1.00671,1.0868310928344727e-05,1.0,1.0157837,1.0134201,1.0043385,0.5,0.0,0.5,0.0,13.893156,7.587444,6.2596755
20100620,9.950335122514074,0.9986247,8.33168625831604e-06,1.0,1.0150626,0.9972494,1.0138844,0.5,0.0,0.5,0.0,14.102423,7.566574,6.3465877
20100621,10.008253024863986,1.0058224,1.7214566469192506e-06,1.0,1.0017182,1.011645,0.99573946,0.5,0.0,0.5,0.0,14.126654,7.654687,6.3195477
20100622,9.913190221799136,0.9905088,7.236003875732422e-06,1.0,0.99750495,0.98101753,0.9889976,0.5,0.0,0.5,0.0,14.091407,7.5093822,6.250017
20100623,9.822775578746056,0.99089134,1.1977776885032655e-05,1.0,0.9813978,0.98178273,0.9765143,0.5,0.0,0.5,0.0,13.829276,7.372582,6.103231
20100624,9.889081078841244,1.0067617,1.1490434408187866e-05,1.0,0.98391193,1.0135233,0.9943038,0.5,0.0,0.5,0.0,13.60679,7.4722843,6.0684657
20100627,9.937071210073873,1.0048612,8.39531421661377e-06,1.0,1.0184555,1.0097225,1.0136856,0.5,0.0,0.5,0.0,13.85791,7.544934,6.151516
20100628,9.773125295501263,0.98350763,6.047189235687256e-06,1.0,0.9612145,0.96701527,0.9488226,0.5,0.0,0.5,0.0,13.320424,7.2960663,5.8366976
20100629,9.761013655762422,0.9987817,2.0961165428161622e-05,1.0,0.9985116,0.9975633,1.0095961,0.5,0.0,0.5,0.0,13.300598,7.278288,5.892707
20100630,9.672376401808476,0.9909208,1.5248358249664306e-06,1.0,1.0077839,0.9818415,0.9891841,0.5,0.0,0.5,0.0,13.404129,7.1461253,5.828972
20100701,9.747584313742243,1.007787,1.1453106999397278e-05,1.0,1.0070027,1.015574,1.0072896,0.5,0.0,0.5,0.0,13.497994,7.257419,5.8714633
20100704,9.804586326635736,1.0058575,9.658485651016235e-06,1.0,1.0535955,1.011715,0.9960523,0.5,0.0,0.5,0.0,14.221427,7.34244,5.8482847
20100705,9.926813278957926,1.0124736,7.279366254806518e-06,1.0,1.0206053,1.0249472,1.0250994,0.5,0.0,0.5,0.0,14.514463,7.5256133,5.995073
20100706,9.933287269803277,1.0006676,1.5399903059005738e-05,1.0,1.0220821,1.001335,1.029639,0.5,0.0,0.5,0.0,14.834972,7.5356603,6.1727605
20100707,9.933278988223323,1.0,8.337199687957764e-07,1.0,1.0030866,1.0,1.0118899,0.5,0.0,0.5,0.0,14.880762,7.5356603,6.2461543
20100708,10.081830710551815,1.016205,0.00125,1.0,0.99076927,1.016205,1.0024737,0.0,0.0,1.0,0.0,14.743402,7.657775,6.2616053
20100711,9.937341554234186,0.98566836,0.0,1.0,0.99239117,0.98566836,0.996607,0.0,0.0,1.0,0.0,14.631222,7.5480266,6.24036
20100712,10.220217782296766,1.028466,0.0,1.0,1.0176809,1.028466,1.0151657,0.0,0.0,1.0,0.0,14.8899145,7.7628884,6.334999
